title,remote_work,contract_type,Competence,end_date,company_description,requirements,niveau d'expérience,company_name,niveau d'études requis,number_of_positions,url,description,Region,sector,posted_date,id
Superviseur H/F | Bouskoura (Maroc),,,,28/02/2018,"A l’origine du développement de la monétique en Afrique, S2M, créée en 1983, s’est très vite imposée comme...","Rattaché(e) au Responsable du Département Opérations, vous aurez comme mission:


	Superviser l'equipe des Opérateurs du Service...",,,,1.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-s2m-recrutement-superviseur-hf-bouskoura-73309.html,,,,28/12/2017,
Ingénieur Projets Intégration H/F | Casablanca (Maroc),,,,28/02/2018,"A l’origine du développement de la monétique en Afrique, S2M, créée en 1983, s’est très vite imposée comme...","Rattaché(e) au Services Account Manager, vous aurez comme mission:


	Prendre connaissance du périmètre fonctionnel et participer à...",,,,5.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-s2m-recrutement-ingenieur-projets-integration-hf-casablanca-73308.html,,,,28/12/2017,
Ingénieur Projets C/C++ | Casablanca (Maroc),,,,28/02/2018,"A l’origine du développement de la monétique en Afrique, S2M, créée en 1983, s’est très vite imposée comme...","Rattaché(e) au Responsable Edition, votre mission consistera à :


	L’analyse des spécifications et des besoins ;
	La participation...",,,,1.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-s2m-recrutement-ingenieur-projets-cc-casablanca-73307.html,,,,28/12/2017,
IT Manager (H/F) | Casablanca (Maroc),,,,28/02/2018,"A l’origine du développement de la monétique en Afrique, S2M, créée en 1983, s’est très vite imposée comme...","Sous la responsabilité du Vice Président Développement, vous avez comme principales missions :


	Etre une force de proposition pour...",,,,1.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-s2m-recrutement-it-manager-hf-casablanca-73305.html,,,,28/12/2017,
Team leader JAVA/J2EE (H/F) | Casablanca (Maroc),,,,28/02/2018,"A l’origine du développement de la monétique en Afrique, S2M, créée en 1983, s’est très vite imposée comme...","En tant que Team Leader JAVA/J2EE vous aurez les missions suivantes:


	Concevoir et développer des applications Java/J2EE,
	Analyser les besoins des...",,,,3.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-s2m-recrutement-team-leader-javaj2ee-hf-casablanca-73304.html,,,,28/12/2017,
Chef de Projets Edition C/C++ | Casablanca (Maroc),,,,28/02/2018,"A l’origine du développement de la monétique en Afrique, S2M, créée en 1983, s’est très vite imposée comme...","Rattaché(e) au Responsable Edition, votre mission consistera en :


	L’analyse des spécifications et des besoins ;
	La rédaction des...",,,,2.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-s2m-recrutement-chef-de-projets-edition-cc-casablanca-73303.html,,,,28/12/2017,
Ingénieurs Etudes et Développement Confirmé en COBOL | Fès (Maroc),,,,28/02/2018,"Fondé en 1976, Groupe CGI inc. est la cinquième plus importante entreprise indépendante de services en technologies de l’information...","Dans le cadre de notre développement, nous recrutons des Ingénieurs études et développement confirmés en COBOL.

Au...",,,,20.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-cgi-technologies-et-solutions-maroc-recrutement-ingenieurs-etudes-et-developpement-confirme-en-cobol-fes-73302.html,,,,28/12/2017,
Ingénieur de Projets Qualité H/F | Casablanca (Maroc),,,,28/02/2018,"A l’origine du développement de la monétique en Afrique, S2M, créée en 1983, s’est très vite imposée comme...","En tant que Chef de projets qualité vous aurez comme mission : 


	Gérer les projets d’optimisation et d’amélioration en...",,,,1.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-s2m-recrutement-ingenieur-de-projets-qualite-hf-casablanca-73300.html,,,,28/12/2017,
"Key Account Manager, Afrique (H/F) | Casablanca (Maroc)",,,,28/02/2018,"A l’origine du développement de la monétique en Afrique, S2M, créée en 1983, s’est très vite imposée comme...","Rattaché(e) au Directeur des Ventes, votre mission consistera à :


	Prospecter des clients Grands Comptes sur la région Afrique en...",,,,1.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-s2m-recrutement-key-account-manager-afrique-hf-casablanca-73299.html,,,,28/12/2017,
Chef de Projets Intégration | Casablanca et Région | Maroc (Maroc),,,,28/02/2018,"A l’origine du développement de la monétique en Afrique, S2M, créée en 1983, s’est très vite imposée comme...","Rattaché(e) au Responsable Département Intégration de la BU PAAS (Outsourcing), vous aurez comme mission de : 


	Prendre connaissance du...",,,,1.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-s2m-recrutement-chef-de-projets-integration-casablanca-et-region-maroc-73298.html,,,,28/12/2017,
"Ingénieurs Etude et Développement Web .Net Fullstack | Salé, Technopolis (Maroc)",,,,28/02/2018,"Fondé en 1976, Groupe CGI inc. est la cinquième plus importante entreprise indépendante de services en technologies de l’information...","Dans le cadre de notre développement, nous recrutons des ""Ingénieurs étude et développement Web .Net fullstack"" pour...",,,,10.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-cgi-technologies-et-solutions-maroc-recrutement-ingenieurs-etude-et-developpement-web-.net-fullstack-sale-technopolis-73297.html,,,,28/12/2017,
Ingénieur Systèmes et Réseaux LINUX - | France (France),,,,28/02/2018,"Le Groupe Archivna est le leader dans son secteur, expert dans le conseil et l’ingénierie informatique, il accompagne depuis des années ces...","Vos principales missions :

Au sein de nos clients, vous serez amené(e) à réaliser tout ou partie de ces tâches :


	Assurer le...",,,,2.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-archivna-recrutement-ingenieur-systemes-et-reseaux-linux---france-73296.html,,,,28/12/2017,
Ingénieur Réseaux et Sécurité - | France (France),,,,28/02/2018,"Le Groupe Archivna est le leader dans son secteur, expert dans le conseil et l’ingénierie informatique, il accompagne depuis des années ces...","Vos principales missions :

Au sein de nos clients, vous serez amené(e) à réaliser tout ou partie de ces tâches :


	Assurer le...",,,,2.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-archivna-recrutement-ingenieur-reseaux-et-securite---france-73295.html,,,,28/12/2017,
Ingénieur Etude et Développement PHP5 + Frameworks - | France (France),,,,28/02/2018,"Le Groupe Archivna est le leader dans son secteur, expert dans le conseil et l’ingénierie informatique, il accompagne depuis des années ces...","Vos principales missions : 


	Evaluation des spécifications techniques et fonctionnelles,
	Développement et réalisation des...",,,,3.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-archivna-recrutement-ingenieur-etude-et-developpement-php5-frameworks---france-73284.html,,,,28/12/2017,
Consultant(e)s DEVOPS - | France (France),,,,28/02/2018,"Le Groupe Archivna est le leader dans son secteur, expert dans le conseil et l’ingénierie informatique, il accompagne depuis des années ces...","Vos principales missions :

Au sein de nos clients, vous serez amené(e) à réaliser tout ou partie de ces...",,,,3.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-archivna-recrutement-consultantes-devops---france-73285.html,,,,28/12/2017,
Développeurs Java/J2EE - | France (France),,,,28/02/2018,"Le Groupe Archivna est le leader dans son secteur, expert dans le conseil et l’ingénierie informatique, il accompagne depuis des années ces...","Vos principales missions :

Au sein de nos clients, vous participerez aux différentes phases du projet qui vous sera confié :


	Rédaction...",,,,15.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-archivna-recrutement-developpeurs-javaj2ee---france-73286.html,,,,28/12/2017,
Développeurs .Net - | France (France),,,,28/02/2018,"Le Groupe Archivna est le leader dans son secteur, expert dans le conseil et l’ingénierie informatique, il accompagne depuis des années ces...","Vos principales missions :

Au sein de nos clients, vous participerez aux différentes phases du projet qui vous sera confié :


	Rédaction...",,,,3.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-archivna-recrutement-developpeurs-.net---france-73287.html,,,,28/12/2017,
Développeurs Bases de Données - | France (France),,,,28/02/2018,"Le Groupe Archivna est le leader dans son secteur, expert dans le conseil et l’ingénierie informatique, il accompagne depuis des années ces...","Vos principales missions :

Au sein de nos clients, vous participerez aux différentes phases du projet qui vous sera confié :


	Analyse des...",,,,3.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-archivna-recrutement-developpeurs-bases-de-donnees---france-73289.html,,,,28/12/2017,
Développeurs Android / IOS - | France (France),,,,28/02/2018,"Le Groupe Archivna est le leader dans son secteur, expert dans le conseil et l’ingénierie informatique, il accompagne depuis des années ces...","Vos principales missions :

Au sein de nos clients, vous serez amené à participer aux différentes phases du projet qui vous seront...",,,,3.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-archivna-recrutement-developpeurs-android-ios---france-73290.html,,,,28/12/2017,
Ingénieur Etude et Développement PYTHON - | France (France),,,,28/02/2018,"Le Groupe Archivna est le leader dans son secteur, expert dans le conseil et l’ingénierie informatique, il accompagne depuis des années ces...","Vos principales missions :


	Développement en python,
	Evaluation des spécifications techniques et fonctionnelles,
	Développement et...",,,,4.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-archivna-recrutement-ingenieur-etude-et-developpement-python---france-73291.html,,,,28/12/2017,
Ingénieur de Production - | France (France),,,,28/02/2018,"Le Groupe Archivna est le leader dans son secteur, expert dans le conseil et l’ingénierie informatique, il accompagne depuis des années ces...","Vos principales missions :

Au sein de nos clients, vous serez amené(e) à réaliser tout ou partie de ces tâches :


	Mettre en...",,,,2.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-archivna-recrutement-ingenieur-de-production---france-73292.html,,,,28/12/2017,
Administrateur Système Unix/Linux - | France (France),,,,28/02/2018,"Le Groupe Archivna est le leader dans son secteur, expert dans le conseil et l’ingénierie informatique, il accompagne depuis des années ces...","Vos principales missions :

Au sein de nos clients, vous serez amené(e) à réaliser tout ou partie de ces tâches :


	Garantir le...",,,,2.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-archivna-recrutement-administrateur-systeme-unixlinux---france-73294.html,,,,28/12/2017,
Développeurs PHP5 Symphony2 | France (France),,,,28/02/2018,"Le Groupe Archivna est le leader dans son secteur, expert dans le conseil et l’ingénierie informatique, il accompagne depuis des années ces...","Vos principales missions : 


	Evaluation des spécifications techniques et fonctionnelles,
	Développement et réalisation des...",,,,10.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-archivna-recrutement-developpeurs-php5-symphony2-france-73283.html,,,,28/12/2017,
Développeurs Front End | France (France),,,,28/02/2018,"Le Groupe Archivna est le leader dans son secteur, expert dans le conseil et l’ingénierie informatique, il accompagne depuis des années ces...","Vos principales missions : 

En tant que développeur Front End, vous serez amené à intervenir au sein d’une équipe DSI ou...",,,,4.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-archivna-recrutement-developpeurs-front-end-france-73281.html,,,,28/12/2017,
Ingénieur Imagerie Numérique / Qualité Perçue | Fès (Maroc),,,,28/02/2018,"Partenaire technologique de référence des plus grandes entreprises françaises et internationales, ALTEN est devenu en 25 ans leader...","En relation avec les acteurs métiers de notre client, vous interviendrez en avance de Phase du projet dans le cadre des activités d’imagerie...",,,,12.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-alten-maroc-recrutement-ingenieur-imagerie-numerique-qualite-percue-fes-73282.html,,,,28/12/2017,
Administrateur Sénior Linux & OpenSource | Salé El Jadida (Maroc),,,,28/02/2018,DXC Technology est le fruit d’un partenariat stratégique entre Enterprise Services de Hewlett Packard Enterprise et l’investisseur n°1 au...,"Mission :

Les fonctions de d’administrateur inux et CMS sont les suivantes :


	Administration Systèmes des serveurs et plateformes...",,,,1.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-dxc-technology-recrutement-administrateur-senior-linux-opensource-sale-el-jadida-73280.html,,,,28/12/2017,
Agent Help Desk Italophone | Casablanca (Maroc),,,,28/02/2018,"Avec plus de 190 000 collaborateurs, Capgemini est présent dans plus de 40 pays et célèbre son cinquantième anniversaire en 2017. Le...","Prise d’appels en Italien.
	Diagnostic sur environnement métiers.
	Enregistrement des demandes selon les procédures...",,,,3.0,http://www.rekrute.com/web/20171229180112/http://www.rekrute.com/emploi-capgemini-recrutement-agent-help-desk-italophone-casablanca-73279.html,,,,28/12/2017,
