title,company_name,description,posted_date:,niveau d'études requis,niveau d'expérience,contract_type,Region,Competence
Tech Lead / Geek / Ingénieur Java Senior, EVEAD GROUP,"Si vous êtes un(e) ingénieur(e) plein(e) de talents, geek dans l'âme, White Hat dans l'esprit, et que vous souhaitez rejoindre une...",07.08.2020 ,,,, Casablanca, 
Développeur pour ERP Microsoft Navision - Mohammedia, OROXILIA MAROC,Nous sommes à la recherche d'un Développeur pour ERP Microsoft Navision pour un client situé en Belgique et actif dans la logistique de...,07.08.2020 ,,,, Casablanca, 
CHARGES DE CLIENTELE EN RECEPTION D'APPELS ENTRE 8H / 19H30 DIM OFF, JOB DEVELOPPEMENT,"SANS frais de dossier et SANS proposition de formation JOB DEVELOPPEMENT recrute GRATUITEMENT, EXPERIMENTES ET DEBUTANTSNous recrutons des...",07.08.2020 ,,,, Casablanca, 
CASA / CHARGES DE CLIENTELE FRANCO-ANGLOPHONES EN RECEPTION / DIM OFF, JOB DEVELOPPEMENT,"SANS frais de dossier et SANS proposition de formation JOB DEVELOPPEMENT recrute GRATUITEMENT, EXPERIMENTES ET DEBUTANTSNous recrutons des...",07.08.2020 ,,,, Marrakech, 
HOTLINERS FRANCOPHONES A CASABLANCA / TRANSPORT ASSURE, JOB DEVELOPPEMENT,"SANS frais de dossier et SANS proposition de formation nous recrutons GRATUITEMENT, des chargés d'assistance technique ADSL sur...",07.08.2020 ,,,, Casablanca, 
Responsable IT (Key User ERP), ERUDIA SYSTÈME,Entreprise industrielle  basée à Tanger (Zone Franche) cherche un Responsable IT (Key User ERP) en charge du fonctionnement optimal du...,07.08.2020 ,,,, Tanger, 
Chargés de Relation Clients Bilingues (Anglais / Espagnol) A Marrakech, JOB DEVELOPPEMENT,Nous recrutons des charges de clientèle anglo-hispanophones en réception d'appels + mailing pour le service client d’un site E-...,07.08.2020 ,,,, Casablanca, 
MOHAMMEDIA/RECEPTION D'APPEL EN CDI AVEC 4300DHS NET + PRIMES, JOB DEVELOPPEMENT,"SANS frais de dossier et SANS proposition de formation JOB DEVELOPPEMENT recrute GRATUITEMENT, EXPERIMENTES ET DEBUTANTSNous recrutons des...",07.08.2020 ,,,, Casablanca, 
LEAD WORDPRESS - rejoignez l’aventure du web citoyen !, STRATIS DIGITAL PUBLIC SECTOR,"En tant que Leader Technique, vous prenez la tête de notre Team WordPress que vous encadrez et faites évoluer.Vous participez aux roadmaps...",07.08.2020 ,,,, Casablanca, 
CASA / CHARGES DE CLIENTELE FRANCO-ANGLOPHONES EN RECEPTION / DIM OFF, JOB DEVELOPPEMENT,"SANS frais de dossier et SANS proposition de formation JOB DEVELOPPEMENT recrute GRATUITEMENT, EXPERIMENTES ET DEBUTANTSNous recrutons des...",06.08.2020 ,,,, Casablanca, 
MARRAKECH/TELECONSEILLERS  FRANCAIS/ANGLAIS  EN RECEPTION, JOB DEVELOPPEMENT,Nous recrutons des chargés de clientèle bilingues FRANCOPHONES /ANGLOPHONES en réception d'appels.Rattaché au responsable de l'...,06.08.2020 ,,,, Marrakech, 
CASABLANCA / MODERATEURS DE CONTENU EN LANGUE ITALIENNE, JOB DEVELOPPEMENT,"SANS frais de dossier et SANS proposition de formation JOB DEVELOPPEMENT recrute GRATUITEMENT, EXPERIMENTES ET DEBUTANTS, des MODERATEURS...",06.08.2020 ,,,, Casablanca, 
CASA / TELECONSEILLERS  TECHNIQUES POUR APPAREILS ÉLECTROMENAGERS, JOB DEVELOPPEMENT,Nous recrutons gratuitement des chargés d'assistance technique pour des produits électroménagers.Rattaché(e) au responsable d'...,06.08.2020 ,,,, Casablanca, 
Chargés de Relation Clients Bilingues (Anglais / Espagnol) A Marrakech, JOB DEVELOPPEMENT,Nous recrutons des charges de clientèle anglo-hispanophones en réception d'appels + mailing pour le service client d’un site E-...,06.08.2020 ,,,, Marrakech, 
CASA / CHARGES DE CLIENTELE FRANCO-ANGLOPHONES EN RECEPTION / DIM OFF, JOB DEVELOPPEMENT,"SANS frais de dossier et SANS proposition de formation JOB DEVELOPPEMENT recrute GRATUITEMENT, EXPERIMENTES ET DEBUTANTSNous recrutons des...",05.08.2020 ,,,, Casablanca, 
URGENT / CONSEILLERS CLIENTS ITALOPHONES SUR MARRAKECH, JOB DEVELOPPEMENT,"SANS frais de dossier et SANS proposition de formation JOB DEVELOPPEMENT recrute GRATUITEMENT, EXPERIMENTES ET DEBUTANTSDans le cadre de...",05.08.2020 ,,,, Marrakech, 
MARRAKECH/TELECONSEILLERS  FRANCAIS/ANGLAIS EN RECEPTION, JOB DEVELOPPEMENT,Nous recrutons des chargés de clientèle bilingues FRANCOPHONES /ANGLOPHONES en réception d'appels.Rattaché au responsable de l'...,05.08.2020 ,,,, Marrakech, 
Responsable SEO ( Search Engine Optimization) - Agadir, OFFSHORE VALLEY,Nous recrutons un Responsable SEO ( Search Engine Optimization) - AgadirMissions :Vous intégrer différents projets dont le principal est IT...,05.08.2020 ,,,, Agadir, 
SQL Server Database Administrator, CODELOGIC,"CODELOGIC, creator of Steam-Connect contact center software, is looking for an experienced SQL Server Database administrator who will...",04.08.2020 ,,,, Tanger, 
Administrateur Base de Données Serveur SQL, CODELOGIC,"CODELOGIC, creator of Steam-Connect contact center software, is looking for an experienced SQL Server Database administrator who will...",04.08.2020 ,,,, Tanger, 
DBA SQL Server, CODELOGIC,"CODELOGIC, creator of Steam-Connect contact center software, is looking for an experienced SQL Server Database administrator who will...",04.08.2020 ,,,, Tanger, 
SQL Server Database Administrator, CODELOGIC,"CODELOGIC, creator of Steam-Connect contact center software, is looking for an experienced SQL Server Database administrator who will...",04.08.2020 ,,,, Tanger, 
Développeur PHP Drupal - Freelance, SKYLARK SERVICES,"Pour le compte de notre client, une SSII, nous recrutons des Experts Drupal pour une mission freelance de longue durée sur Rabat.",04.08.2020 ,,,, Rabat, 
Senior Développeur FullStack en .Net/Js, HDCE.INC,Nous recrutons un Senior Développeur FullStack en .Net/Js.Missions :Au sein d’une équipe projet fonctionnant en mode...,27.10.2020 ,,,, Agadir - Casablanca - Fès - Laâyoune - Marrakech - Meknès - Oujda, 
Full Stack Developer, QUINTEN,Nous recherchons un Développeur Full StackQuinten est une société de référence en Data Science qui accompagne les entreprises dans leur...,27.10.2020 ,,,, Casablanca, 
Backend Developer, QUINTEN,"Missions :En tant que développeur, vous serez intégré dans le processus de conception au sein d’un environnement de travail agile et...",27.10.2020 ,,,, Casablanca, 
"Formateur H/F C#, Front end back end, JEE", SIMPLON MAROC,"Simplon, une start-up engagée pour un numérique inclusif et solidaire.Labellisée ""French Tech"", ""La France s'Engage...",27.10.2020 ,,,, Marrakech, 
Data Analyst RH, N.C.,"Dans le cadre du renforcement de la Direction RH du groupe, nous recrutons un Data Analyst RH.Missions :Le Data Analyst RH est chargé de...",27.10.2020 ,,,, Casablanca, 
Devops, QUINTEN,"Missions :En tant que Devops, vous serez intégré dans le processus de conception au sein d’un environnement de travail agile et...",27.10.2020 ,,,, Casablanca, 
CASA / CHARGES DE CLIENTELE EN RECEPTION ENTRE 7H / 19H DIM OFF, JOB DEVELOPPEMENT,"SANS frais de dossier et SANS proposition de formation JOB DEVELOPPEMENT recrute GRATUITEMENT, EXPERIMENTES ET DEBUTANTSNous recrutons des...",27.10.2020 ,,,, Casablanca, 
MOHAMMEDIA / RECRUTEMENT MASSIF POUR DIFFERENTES ACTIVITES, JOB DEVELOPPEMENT,"SANS frais de dossier et SANS proposition de formation JOB DEVELOPPEMENT recrute GRATUITEMENT, EXPERIMENTES ET DEBUTANTS.Nous recrutons en...",27.10.2020 ,,,, Casablanca, 
Consultant Freelance Expert en Messagerie AWS SES, AFRICAWORK,Nous recherchons pour un Client un Consultant Freelance Expert en Messagerie AWS SES.Mission :Evaluation des environnements de...,27.10.2020 ,,,, Agadir - Casablanca - Fès - Laâyoune - Marrakech - Meknès - Oujda, 
Développeur CMS Drupal H/F - Freelance, SKYLARK SERVICES,SKYLARK Services recrute pour son client des Développeurs Drupal versions 7 & 8 pour une mission freelance de 6 mois...,27.10.2020 ,,,, Casablanca, 
CASA / Chargés de clientèle FRANCOPHONE POUR SECTEUR AUDIOVISUEL, JOB DEVELOPPEMENT,Nous recrutons pour un centre d’appels de renommée des chargés de clientèle FRANCOPHONE pour la plateforme NETFLIX à Casanearshore....,27.10.2020 ,,,, Casablanca, 
"Employé Administratif polyvalent en TELETRAVAIL, Weekend Off", CASA COMPANY SERVICES,"L’entreprise :Nouvellement créée à Casablanca, Casa Company Services a pour but d’offrir des services administratifs, de...",27.10.2020 ,,,, Casablanca, 
CASA / RECEPTION D'APPEL / SERVICE CLIENT ENTRE 7H30 / 19H30 DIM OFF, JOB DEVELOPPEMENT,"SANS frais de dossier et SANS proposition de formation JOB DEVELOPPEMENT recrute GRATUITEMENT, EXPERIMENTES ET DEBUTANTSNous recrutons des...",26.10.2020 ,,,, Casablanca, 
Webmaster, MARJANE GROUP,Missions :Le Webmaster aura pour mission la gestion et le développement du site E-commerce de Marjane.,26.10.2020 ,,,, Casablanca, 
CASA/ TELECONSEILLERS EN RECEPTION A CASANEARSHORE / TRANSPORT ASSURE, JOB DEVELOPPEMENT,"Rattaché au responsable de l'équipe, votre mission consiste à :Prise en charge des demandes des Nouveaux clients reçues via des appels...",26.10.2020 ,,,, Casablanca, 
MARRAKECH/TELECONSEILLERS  FRANCAIS/ANGLAIS  EN RECEPTION, JOB DEVELOPPEMENT,Nous recrutons des chargés de clientèle bilingues FRANCOPHONES /ANGLOPHONES en réception d'appels.Rattaché au responsable de l'...,26.10.2020 ,,,, Marrakech, 
CASABLANCA / CONSEILLERS COMMERCIAUX EN RECEPTION D’APPELS, JOB DEVELOPPEMENT,"SANS frais de dossier et SANS proposition de formation JOB DEVELOPPEMENT recrute GRATUITEMENT, des télévendeurs en réception d’appels...",26.10.2020 ,,,, Casablanca, 
Développeur Drupal 7 - 8 en Freelance sur Casablanca, SKYLARK SERVICES,SKYLARK Services recrute en urgence pour le compte de son client des Développeurs Drupal disponibles ASAP ...,26.10.2020 ,,,, Casablanca, 
Consultant Drupal 7 - 8 / Freelance sur Casablanca, SKYLARK SERVICES,SKYLARK Services recrute ASAP pour le compte de son client des Consultants Drupal pour une mission Freelance de...,24.10.2020 ,,,, Casablanca, 
Project Mangement Officer CRM H/F - Freelance, SKYLARK SERVICES,SKYLARK Services recrute pour son partenaire des profils PMO CRM pour une mission freelance de longue durée à Casablanca.,23.10.2020 ,,,, Casablanca, 
Expert Sécurité H/F - Freelance, SKYLARK SERVICES,SKYLARK Services recrute pour le compte de son client des Experts Sécurité H/F pour une mission freelance à Casablanca pour une durée...,23.10.2020 ,,,, Casablanca, 
Développeurs Informatique LARAVEL / PHP (H/F), EMPLOI.MA,Nous recrutons des Développeurs Informatique LARAVEL / PHP (H/F) avec une expertise LARAVEL et PHP de 2 ans minimum.Vous avez...,23.10.2020 ,,,, Rabat, 
Développeurs Informatique SYMFONY / PHP (H/F), EMPLOI.MA,Nous recrutons des Développeurs Informatique SYMFONY / PHP (H/F) avec une expertise SYMFONY et PHP de 2 ans minimum.Vous avez...,23.10.2020 ,,,, Rabat, 
CASABLANCA / TELECONSEILLERS EN RECEPTION D’APPELS SUR SIDI MAAROUF, JOB DEVELOPPEMENT,"SANS frais de dossier et SANS proposition de formation JOB DEVELOPPEMENT recrute GRATUITEMENT, EXPERIMENTES ET DEBUTANTSNous recrutons des...",23.10.2020 ,,,, Casablanca, 
MARRAKECH/12000DHS NET+PRIME POUR CC NEERLANDAIS EN RECEPTION, JOB DEVELOPPEMENT,"Dans le cadre de son développement et la diversification de ses offres, un de nos clients recrute pour le compte d’un de ses...",23.10.2020 ,,,, Marrakech, 
Full Stack Developer, QUINTEN,Nous recherchons un Développeur Full StackQuinten est une société de référence en Data Science qui accompagne les entreprises dans leur...,28.10.2020 ,,,, Casablanca, 
Backend Developer, QUINTEN,"Missions :En tant que développeur, vous serez intégré dans le processus de conception au sein d’un environnement de travail agile et...",28.10.2020 ,,,, Casablanca, 
"Formateur H/F C#, Front end back end, JEE", SIMPLON MAROC,"Simplon, une start-up engagée pour un numérique inclusif et solidaire.Labellisée ""French Tech"", ""La France s'Engage...",28.10.2020 ,,,, Marrakech, 
Data Analyst RH, N.C.,"Dans le cadre du renforcement de la Direction RH du groupe, nous recrutons un Data Analyst RH.Missions :Le Data Analyst RH est chargé de...",28.10.2020 ,,,, Casablanca, 
